Frequency (Hz)	Level (dB)
598.219299	-66.790161
598.892212	-62.955181
599.565125	-52.599041
600.238037	-45.566025
600.910950	-41.829334
601.583862	-41.903904
602.256775	-41.357971
602.929688	-41.283543
603.602600	-45.306801
604.275513	-51.871544
604.948425	-59.088528
605.621338	-66.783211
606.294250	-65.361771
606.967163	-70.173401
607.640076	-69.731682
608.312988	-67.138000
608.985901	-64.720184
609.658813	-63.789238
610.331726	-65.734940
611.004639	-68.611519
611.677551	-68.411247
612.350464	-69.343407
613.023376	-71.160759
613.696289	-72.628838
614.369202	-71.569160
615.042114	-78.166718
615.715027	-74.524933
616.387939	-76.911560
617.060852	-76.933304
617.733765	-78.684860
618.406677	-76.258804
619.079590	-80.209427
619.752502	-73.725639
620.425415	-74.971107
621.098328	-75.511971
621.771240	-75.044044
622.444153	-77.759506
623.117065	-76.426033
623.789978	-80.348137
624.462891	-79.919960
625.135803	-74.610672
625.808716	-79.910530
626.481628	-76.422974
627.154541	-75.933647
627.827454	-81.309578
628.500366	-80.919571
629.173279	-78.025696
629.846191	-78.682770
630.519104	-78.217995
631.192017	-78.976318
631.864929	-77.890289
632.537842	-82.903938
633.210754	-84.272354
633.883667	-82.492615
634.556580	-75.384087
635.229492	-77.978516
635.902405	-80.339355
636.575317	-80.574883
637.248230	-79.988281
637.921143	-76.159981
638.594055	-80.649178
639.266968	-78.438622
639.939880	-79.362595
640.612793	-76.727531
641.285706	-76.610794
641.958618	-78.750801
642.631531	-82.870857
643.304443	-75.933281
643.977356	-77.257042
644.650269	-79.187538
645.323181	-81.832047
645.996094	-76.486473
646.669006	-76.519165
647.341919	-85.898834
648.014832	-80.460968
648.687744	-78.728516
649.360657	-79.772377
650.033569	-76.276352
650.706482	-76.396881
651.379395	-78.943069
652.052307	-77.832787
652.725220	-77.889702
653.398132	-80.049538
654.071045	-81.395134
654.743958	-79.064217
655.416870	-81.038338
656.089783	-77.352127
656.762695	-78.800140
657.435608	-79.632126
658.108521	-79.386658
658.781433	-77.103111
659.454346	-77.192368
660.127258	-77.696053
660.800171	-77.196098
661.473083	-79.120132
662.145996	-79.694672
662.818909	-80.384949
663.491821	-81.422302
664.164734	-78.609268
664.837646	-78.768265
665.510559	-80.382133
666.183472	-83.726418
666.856384	-80.186417
667.529297	-80.063110
668.202209	-78.861076
668.875122	-80.828209
669.548035	-82.753487
670.220947	-85.903938
670.893860	-81.537277
671.566772	-80.727486
672.239685	-78.957939
672.912598	-80.181961
673.585510	-81.690002
674.258423	-78.265297
674.931335	-79.280014
675.604248	-80.568024
676.277161	-82.136536
676.950073	-77.648308
677.622986	-79.532700
678.295898	-81.383781
678.968811	-79.519417
679.641724	-81.481560
680.314636	-77.490173
680.987549	-82.341904
681.660461	-79.204277
682.333374	-77.551064
683.006287	-77.338326
683.679199	-79.946915
684.352112	-82.423660
685.025024	-81.650520
685.697937	-80.528702
686.370850	-81.633659
687.043762	-79.742523
687.716675	-82.100548
688.389587	-80.752632
689.062500	-79.806763
689.735413	-78.230629
690.408325	-80.274384
691.081238	-78.465576
691.754150	-80.988380
692.427063	-79.421318
693.099976	-82.852432
693.772888	-80.642601
694.445801	-78.221191
695.118713	-84.348587
695.791626	-78.889259
696.464539	-79.437241
697.137451	-81.353821
697.810364	-81.510010
698.483276	-83.820923
699.156189	-80.907059
699.829102	-80.288399
700.502014	-79.536407
701.174927	-79.027580
701.847839	-77.864998
702.520752	-77.794441
703.193665	-78.714340
703.866577	-78.278625
704.539490	-80.280663
705.212402	-82.314392
705.885315	-80.521584
706.558228	-84.181747
707.231140	-82.508331
707.904053	-80.513176
708.576965	-81.192192
709.249878	-83.190712
709.922791	-83.230309
710.595703	-82.994423
711.268616	-83.517159
711.941528	-80.442307
712.614441	-84.337067
713.287354	-78.397026
713.960266	-79.663971
714.633179	-86.537804
715.306091	-81.358292
715.979004	-81.955513
716.651917	-81.902847
717.324829	-79.164108
717.997742	-82.307915
718.670654	-80.609848
719.343567	-79.463448
720.016479	-79.842468
720.689392	-78.738937
721.362305	-84.556313
722.035217	-78.066452
722.708130	-81.146637
723.381042	-80.973434
724.053955	-80.492676
724.726868	-82.047905
725.399780	-79.461517
726.072693	-82.891449
726.745605	-82.106224
727.418518	-79.294312
728.091431	-83.157288
728.764343	-88.177971
729.437256	-86.076271
730.110168	-80.256660
730.783081	-80.780212
731.455994	-84.572144
732.128906	-84.242760
732.801819	-81.642784
733.474731	-80.794891
734.147644	-81.331306
734.820557	-79.800644
735.493469	-78.620598
736.166382	-86.189201
736.839294	-82.100967
737.512207	-80.042442
738.185120	-82.233681
738.858032	-81.596977
739.530945	-81.530426
740.203857	-81.241898
740.876770	-82.699081
741.549683	-79.912018
742.222595	-81.013039
742.895508	-81.828827
743.568420	-79.628197
744.241333	-80.824364
744.914246	-78.561882
745.587158	-79.367210
746.260071	-81.574905
746.932983	-80.336685
747.605896	-83.573853
748.278809	-80.498909
748.951721	-79.764244
749.624634	-78.431030
750.297546	-82.358459
750.970459	-79.470009
751.643372	-80.696709
752.316284	-80.999573
752.989197	-85.831146
753.662109	-87.098640
754.335022	-80.606880
755.007935	-79.374947
755.680847	-79.711136
756.353760	-84.527054
757.026672	-82.336533
757.699585	-84.491951
758.372498	-81.594650
759.045410	-80.519844
759.718323	-77.576202
760.391235	-77.848465
761.064148	-81.082466
761.737061	-81.605125
762.409973	-78.537071
763.082886	-79.132118
763.755798	-84.096230
764.428711	-81.148994
765.101624	-81.218971
765.774536	-82.683662
766.447449	-84.463020
767.120361	-82.545280
767.793274	-83.651337
768.466187	-82.466728
769.139099	-80.276161
769.812012	-82.292564
770.484924	-83.056007
771.157837	-79.831741
771.830750	-84.502724
772.503662	-83.841171
773.176575	-82.245255
773.849487	-82.853333
774.522400	-77.906616
775.195313	-84.433899
775.868225	-81.815300
776.541138	-83.334564
777.214050	-82.302429
777.886963	-77.851006
778.559875	-82.747604
779.232788	-79.876564
779.905701	-78.881516
780.578613	-81.668564
781.251526	-83.279282
781.924438	-80.547295
782.597351	-81.699905
783.270264	-82.500183
783.943176	-81.328476
784.616089	-79.709221
785.289001	-83.710205
785.961914	-78.750206
786.634827	-80.611748
787.307739	-80.480652
787.980652	-85.763329
788.653564	-78.626221
789.326477	-83.909615
789.999390	-81.679520
790.672302	-83.891464
791.345215	-82.177490
792.018127	-80.425789
792.691040	-81.287239
793.363953	-83.937096
794.036865	-82.386551
794.709778	-79.630913
795.382690	-81.656303
796.055603	-80.013901
796.728516	-81.330032
797.401428	-80.223007
798.074341	-82.001671
798.747253	-77.719147
799.420166	-76.386993
800.093079	-80.260544
800.765991	-80.082680
801.438904	-81.251266
802.111816	-82.078903
802.784729	-78.863380
803.457642	-79.753815
804.130554	-79.984207
804.803467	-78.363518
805.476379	-79.315613
806.149292	-82.032097
806.822205	-83.780388
807.495117	-80.988060
808.168030	-79.302307
808.840942	-81.550964
809.513855	-79.226486
810.186768	-82.752754
810.859680	-79.519257
811.532593	-80.257736
812.205505	-80.604950
812.878418	-81.583496
813.551331	-80.670326
814.224243	-79.363762
814.897156	-86.566025
815.570068	-81.644669
816.242981	-81.981010
816.915894	-79.574768
817.588806	-82.288101
818.261719	-83.744827
818.934631	-83.488663
819.607544	-83.633347
820.280457	-80.773209
820.953369	-79.626823
821.626282	-81.519386
822.299194	-81.032814
822.972107	-79.551033
823.645020	-79.989723
824.317932	-84.265373
824.990845	-79.290421
825.663757	-78.965424
826.336670	-80.140068
827.009583	-81.168015
827.682495	-83.828674
828.355408	-82.802505
829.028320	-79.375740
829.701233	-82.327583
830.374146	-79.217010
831.047058	-81.523384
831.719971	-82.576820
832.392883	-80.216690
833.065796	-83.271782
833.738708	-81.177551
834.411621	-80.586250
835.084534	-82.346428
835.757446	-79.981598
836.430359	-80.884262
837.103271	-77.448555
837.776184	-80.996010
838.449097	-76.983925
839.122009	-79.256416
839.794922	-74.363091
840.467834	-80.568512
841.140747	-80.199516
841.813660	-79.387009
842.486572	-81.402184
843.159485	-82.210144
843.832397	-79.902763
844.505310	-78.928207
845.178223	-78.646141
845.851135	-78.758835
846.524048	-80.897873
847.196960	-80.131973
847.869873	-75.861481
848.542786	-78.884354
849.215698	-82.734451
849.888611	-82.680000
